<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,102800,79877.0000000,79940.0000000,79869.0000000,79925.0000000,7895
20160118,102900,79925.0000000,79927.0000000,79853.0000000,79892.0000000,8577
20160118,103000,79891.0000000,79983.0000000,79881.0000000,79977.0000000,8226
20160118,103100,79981.0000000,79999.0000000,79947.0000000,79988.0000000,6841
20160118,103200,79992.0000000,80039.0000000,79985.0000000,80008.0000000,7518
20160118,103300,80007.0000000,80023.0000000,79968.0000000,79971.0000000,3843
20160118,103400,79970.0000000,79990.0000000,79959.0000000,79963.0000000,2280
20160118,103500,79964.0000000,79982.0000000,79924.0000000,79940.0000000,4659
20160118,103600,79941.0000000,79950.0000000,79904.0000000,79904.0000000,3193
20160118,103700,79906.0000000,79955.0000000,79881.0000000,79938.0000000,7831
20160118,103800,79939.0000000,79960.0000000,79882.0000000,79929.0000000,6163
20160118,103900,79932.0000000,79949.0000000,79910.0000000,79914.0000000,4037
20160118,104000,79914.0000000,79981.0000000,79890.0000000,79978.0000000,8318
20160118,104100,79978.0000000,80024.0000000,79944.0000000,79990.0000000,9999
20160118,104200,79992.0000000,80009.0000000,79966.0000000,79995.0000000,4005
20160118,104300,79997.0000000,80001.0000000,79962.0000000,79992.0000000,4178
20160118,104400,79990.0000000,80010.0000000,79981.0000000,80009.0000000,4403
20160118,104500,80009.0000000,80010.0000000,79958.0000000,79987.0000000,3977
20160118,104600,79986.0000000,80019.0000000,79973.0000000,79992.0000000,3755
20160118,104700,79996.0000000,80018.0000000,79980.0000000,80006.0000000,3449
20160118,104800,80004.0000000,80039.0000000,79991.0000000,79992.0000000,4708
20160118,104900,79991.0000000,79994.0000000,79950.0000000,79954.0000000,5275
20160118,105000,79955.0000000,79992.0000000,79945.0000000,79979.0000000,4226
20160118,105100,79977.0000000,80014.0000000,79957.0000000,79998.0000000,5335
20160118,105200,79995.0000000,80006.0000000,79989.0000000,80003.0000000,2877
20160118,105300,80002.0000000,80019.0000000,79987.0000000,80019.0000000,1715
20160118,105400,80019.0000000,80058.0000000,80017.0000000,80026.0000000,7411
20160118,105500,80026.0000000,80031.0000000,79990.0000000,80017.0000000,3970
20160118,105600,80016.0000000,80066.0000000,80016.0000000,80037.0000000,4496
20160118,105700,80036.0000000,80076.0000000,80027.0000000,80053.0000000,8246
20160118,105800,80054.0000000,80104.0000000,80050.0000000,80086.0000000,11534
