<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,113100,86916.0000000,86943.0000000,86916.0000000,86941.0000000,131
20160118,113200,86957.0000000,86957.0000000,86924.0000000,86933.0000000,27
20160118,113300,86923.0000000,86948.0000000,86916.0000000,86945.0000000,102
20160118,113400,86945.0000000,86988.0000000,86945.0000000,86988.0000000,28
20160118,113500,87006.0000000,87022.0000000,86989.0000000,87022.0000000,61
20160118,113600,87031.0000000,87062.0000000,86990.0000000,87015.0000000,26
20160118,113700,87004.0000000,87022.0000000,87001.0000000,87014.0000000,69
20160118,113800,87033.0000000,87062.0000000,87020.0000000,87020.0000000,72
20160118,113900,87012.0000000,87012.0000000,86973.0000000,87010.0000000,43
20160118,114000,87013.0000000,87013.0000000,86940.0000000,86940.0000000,24
20160118,114100,86952.0000000,86954.0000000,86928.0000000,86928.0000000,28
20160118,114200,86965.0000000,86965.0000000,86871.0000000,86911.0000000,256
20160118,114300,86919.0000000,86919.0000000,86850.0000000,86903.0000000,84
20160118,114400,86892.0000000,86951.0000000,86871.0000000,86951.0000000,56
20160118,114500,86937.0000000,86948.0000000,86919.0000000,86919.0000000,40
20160118,114600,86898.0000000,86983.0000000,86898.0000000,86983.0000000,45
20160118,114700,86973.0000000,86991.0000000,86934.0000000,86934.0000000,34
20160118,114800,86950.0000000,86967.0000000,86950.0000000,86967.0000000,6
20160118,114900,86976.0000000,86995.0000000,86970.0000000,86984.0000000,55
20160118,115000,87011.0000000,87030.0000000,86973.0000000,87003.0000000,125
20160118,115100,86987.0000000,86988.0000000,86983.0000000,86983.0000000,4
20160118,115200,86988.0000000,87002.0000000,86988.0000000,87002.0000000,7
20160118,115300,86989.0000000,86989.0000000,86979.0000000,86979.0000000,10
20160118,115400,86973.0000000,86973.0000000,86957.0000000,86960.0000000,59
20160118,115500,86981.0000000,87070.0000000,86967.0000000,87067.0000000,137
20160118,115600,87080.0000000,87112.0000000,87061.0000000,87082.0000000,102
20160118,115700,87087.0000000,87087.0000000,87045.0000000,87045.0000000,44
20160118,115800,87033.0000000,87082.0000000,87026.0000000,87082.0000000,28
20160118,115900,87070.0000000,87094.0000000,87063.0000000,87063.0000000,16
20160118,120000,87058.0000000,87058.0000000,87015.0000000,87041.0000000,422
20160118,120100,87110.0000000,87110.0000000,87076.0000000,87076.0000000,52
20160118,120200,87088.0000000,87088.0000000,87068.0000000,87080.0000000,18
20160118,120300,87093.0000000,87107.0000000,87069.0000000,87107.0000000,75
20160118,120400,87121.0000000,87167.0000000,87121.0000000,87128.0000000,323
20160118,120500,87141.0000000,87189.0000000,87141.0000000,87146.0000000,163
20160118,120600,87113.0000000,87164.0000000,87108.0000000,87113.0000000,99
20160118,120700,87120.0000000,87148.0000000,87090.0000000,87090.0000000,31
20160118,120800,87091.0000000,87115.0000000,87091.0000000,87115.0000000,36
20160118,120900,87140.0000000,87152.0000000,87120.0000000,87122.0000000,24
20160118,121000,87130.0000000,87131.0000000,87117.0000000,87131.0000000,23
20160118,121100,87158.0000000,87181.0000000,87152.0000000,87181.0000000,7
20160118,121200,87182.0000000,87211.0000000,87182.0000000,87189.0000000,55
20160118,121300,87191.0000000,87191.0000000,87155.0000000,87166.0000000,157
20160118,121400,87164.0000000,87164.0000000,87144.0000000,87144.0000000,17
20160118,121500,87155.0000000,87165.0000000,87112.0000000,87114.0000000,58
20160118,121600,87100.0000000,87109.0000000,87086.0000000,87109.0000000,33
20160118,121700,87132.0000000,87132.0000000,87103.0000000,87132.0000000,15
20160118,121800,87129.0000000,87129.0000000,87064.0000000,87066.0000000,61
20160118,121900,87070.0000000,87138.0000000,87070.0000000,87125.0000000,29
20160118,122000,87113.0000000,87126.0000000,87113.0000000,87126.0000000,16
20160118,122100,87111.0000000,87120.0000000,87098.0000000,87117.0000000,25
20160118,122200,87115.0000000,87143.0000000,87115.0000000,87143.0000000,3
20160118,122300,87140.0000000,87162.0000000,87136.0000000,87136.0000000,61
20160118,122400,87133.0000000,87183.0000000,87133.0000000,87181.0000000,50
20160118,122500,87200.0000000,87226.0000000,87196.0000000,87216.0000000,84
20160118,122600,87248.0000000,87253.0000000,87216.0000000,87233.0000000,94
20160118,122800,87208.0000000,87243.0000000,87180.0000000,87180.0000000,149
20160118,122900,87193.0000000,87200.0000000,87181.0000000,87181.0000000,38
20160118,123000,87176.0000000,87176.0000000,87145.0000000,87163.0000000,160
20160118,123100,87212.0000000,87212.0000000,87212.0000000,87212.0000000,1
20160118,123200,87231.0000000,87270.0000000,87231.0000000,87247.0000000,107
