<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,104000,12691.0000000,12702.0000000,12690.0000000,12692.0000000,433
20160118,104100,12693.0000000,12707.0000000,12687.0000000,12704.0000000,339
20160118,104200,12705.0000000,12706.0000000,12701.0000000,12701.0000000,123
20160118,104300,12702.0000000,12704.0000000,12693.0000000,12693.0000000,201
20160118,104400,12694.0000000,12694.0000000,12682.0000000,12683.0000000,383
20160118,104500,12682.0000000,12683.0000000,12667.0000000,12668.0000000,426
20160118,104600,12672.0000000,12688.0000000,12666.0000000,12687.0000000,743
20160118,104700,12683.0000000,12683.0000000,12670.0000000,12670.0000000,293
20160118,104800,12669.0000000,12676.0000000,12665.0000000,12676.0000000,145
20160118,104900,12676.0000000,12689.0000000,12675.0000000,12684.0000000,358
20160118,105000,12685.0000000,12686.0000000,12673.0000000,12676.0000000,140
20160118,105100,12673.0000000,12676.0000000,12665.0000000,12665.0000000,206
20160118,105200,12667.0000000,12673.0000000,12666.0000000,12666.0000000,104
20160118,105300,12666.0000000,12675.0000000,12665.0000000,12671.0000000,222
20160118,105400,12672.0000000,12686.0000000,12670.0000000,12684.0000000,412
20160118,105500,12685.0000000,12686.0000000,12679.0000000,12679.0000000,280
20160118,105600,12680.0000000,12681.0000000,12665.0000000,12667.0000000,120
20160118,105700,12665.0000000,12675.0000000,12665.0000000,12671.0000000,442
20160118,105800,12671.0000000,12677.0000000,12667.0000000,12675.0000000,313
20160118,105900,12676.0000000,12686.0000000,12669.0000000,12673.0000000,248
20160118,110000,12676.0000000,12692.0000000,12675.0000000,12683.0000000,1124
20160118,110100,12684.0000000,12710.0000000,12678.0000000,12702.0000000,1782
20160118,110200,12703.0000000,12704.0000000,12690.0000000,12695.0000000,489
20160118,110300,12696.0000000,12696.0000000,12684.0000000,12691.0000000,302
20160118,110400,12691.0000000,12732.0000000,12691.0000000,12726.0000000,1483
20160118,110500,12726.0000000,12760.0000000,12724.0000000,12736.0000000,1521
